id_venta,producto,precio,cantidad,fecha_venta,categoria
2277,camara digital,58.12,7.0,2024-12-11,electronica
2818,smartwatch,27.83,1.0,2024-12-11,electronica
128,rincon de plantas,96.21,6.0,2024-12-12,decoracion
1029,batidora,36.33,5.0,2024-12-12,electrodomesticos
1414,aspiradora,85.23,10.0,2024-12-12,electrodomesticos
1471,freidora electrica,83.48,8.0,2024-12-12,electrodomesticos
1959,batidora,83.12,2.0,2024-12-12,electrodomesticos
2106,laptop,108.85,1.0,2024-12-12,electronica
2734,auriculares,95.05,5.0,2024-12-12,electronica
2893,smartphone,42.97,3.0,2024-12-12,electronica
458,rincon de plantas,117.55,7.0,2024-12-13,decoracion
663,espejo decorativo,102.68,4.0,2024-12-13,decoracion
1647,horno electrico,43.05,10.0,2024-12-13,electrodomesticos
427,elementos de ceramica,60.13,6.0,2024-12-14,decoracion
759,lampara de mesa,82.4,11.0,2024-12-14,decoracion
1077,horno electrico,114.24,5.0,2024-12-14,electrodomesticos
1223,microondas,84.83,3.0,2024-12-14,electrodomesticos
1465,lavadora,61.87,8.0,2024-12-14,electrodomesticos
1579,batidora,68.09,5.0,2024-12-14,electrodomesticos
2145,auriculares,79.28,9.0,2024-12-14,electronica
2380,consola de videojuegos,68.2,2.0,2024-12-14,electronica
2879,proyector,48.11,12.0,2024-12-14,electronica
181,lampara de mesa,107.82,8.0,2024-12-15,decoracion
529,lampara de mesa,64.12,6.0,2024-12-15,decoracion
546,cortinas,82.12,10.0,2024-12-15,decoracion
567,elementos de ceramica,97.22,8.0,2024-12-15,decoracion
948,rincon de plantas,72.96,6.0,2024-12-15,decoracion
1001,rincon de plantas,42.14,9.0,2024-12-15,decoracion
1126,secadora,88.77,1.0,2024-12-15,electrodomesticos
1325,lavadora,78.84,6.0,2024-12-15,electrodomesticos
1470,plancha de vapor,107.11,3.0,2024-12-15,electrodomesticos
1492,heladera,88.58,10.0,2024-12-15,electrodomesticos
1834,aspiradora,51.5,6.0,2024-12-15,electrodomesticos
1840,plancha de vapor,68.39,9.0,2024-12-15,electrodomesticos
1897,horno electrico,40.71,3.0,2024-12-15,electrodomesticos
2520,consola de videojuegos,99.63,10.0,2024-12-15,electronica
2626,laptop,57.33,8.0,2024-12-15,electronica
2759,proyector,83.88,7.0,2024-12-15,electronica
69,lampara de mesa,93.24,11.0,2024-12-16,decoracion
370,adorno de pared,93.19,8.0,2024-12-16,decoracion
628,rincon de plantas,29.36,11.0,2024-12-16,decoracion
706,cortinas,42.73,7.0,2024-12-16,decoracion
980,adorno de pared,75.85,6.0,2024-12-16,decoracion
1586,secadora,44.98,5.0,2024-12-16,electrodomesticos
1989,batidora,124.17,7.0,2024-12-16,electrodomesticos
2135,auriculares,34.52,4.0,2024-12-16,electronica
2342,televisor,50.79,2.0,2024-12-16,electronica
2581,parlantes bluetooth,32.01,9.0,2024-12-16,electronica
2843,smartphone,63.78,8.0,2024-12-16,electronica
2921,parlantes bluetooth,97.14,8.0,2024-12-16,electronica
471,lampara de mesa,39.0,10.0,2024-12-17,decoracion
626,cortinas,33.62,11.0,2024-12-17,decoracion
653,espejo decorativo,107.93,8.0,2024-12-17,decoracion
742,cuadro decorativo,66.69,6.0,2024-12-17,decoracion
1393,microondas,96.48,11.0,2024-12-17,electrodomesticos
1504,aspiradora,42.52,2.0,2024-12-17,electrodomesticos
1639,batidora,89.35,11.0,2024-12-17,electrodomesticos
1832,heladera,85.62,12.0,2024-12-17,electrodomesticos
2064,tablet,90.59,7.0,2024-12-17,electronica
75,alfombra,65.48,5.0,2024-12-18,decoracion
729,lampara de mesa,61.89,3.0,2024-12-18,decoracion
1731,freidora electrica,88.92,3.0,2024-12-18,electrodomesticos
2339,proyector,75.0,7.0,2024-12-18,electronica
2663,smartphone,118.95,10.0,2024-12-18,electronica
2869,proyector,122.17,9.0,2024-12-18,electronica
112,cuadro decorativo,96.66,9.0,2024-12-19,decoracion
793,espejo decorativo,27.21,2.0,2024-12-19,decoracion
1061,freidora electrica,112.38,11.0,2024-12-19,electrodomesticos
2167,camara digital,119.75,3.0,2024-12-19,electronica
2833,smartphone,97.07,9.0,2024-12-19,electronica
15,alfombra,47.77,6.0,2024-12-20,decoracion
1059,batidora,55.79,9.0,2024-12-20,electrodomesticos
1624,aspiradora,28.64,9.0,2024-12-20,electrodomesticos
1887,horno electrico,36.01,2.0,2024-12-20,electrodomesticos
2230,consola de videojuegos,74.41,10.0,2024-12-20,electronica
2451,parlantes bluetooth,42.08,2.0,2024-12-20,electronica
222,cuadro decorativo,84.64,1.0,2024-12-21,decoracion
800,adorno de pared,116.74,3.0,2024-12-21,decoracion
1594,aspiradora,46.9,8.0,2024-12-21,electrodomesticos
1752,heladera,33.85,7.0,2024-12-21,electrodomesticos
2320,consola de videojuegos,83.94,8.0,2024-12-21,electronica
108,rincon de plantas,47.84,1.0,2024-12-22,decoracion
917,elementos de ceramica,52.65,8.0,2024-12-22,decoracion
1088,cafetera,116.94,9.0,2024-12-22,electrodomesticos
1128,cafetera,90.54,2.0,2024-12-22,electrodomesticos
1216,secadora,38.24,2.0,2024-12-22,electrodomesticos
1386,secadora,41.84,7.0,2024-12-22,electrodomesticos
1597,horno electrico,115.11,3.0,2024-12-22,electrodomesticos
1652,heladera,101.22,11.0,2024-12-22,electrodomesticos
1767,horno electrico,65.28,1.0,2024-12-22,electrodomesticos
1968,cafetera,69.28,2.0,2024-12-22,electrodomesticos
2845,auriculares,34.64,10.0,2024-12-22,electronica
301,lampara de mesa,62.77,6.0,2024-12-23,decoracion
497,elementos de ceramica,124.16,4.0,2024-12-23,decoracion
559,lampara de mesa,40.35,2.0,2024-12-23,decoracion
894,jarron decorativo,46.35,12.0,2024-12-23,decoracion
1416,secadora,64.14,1.0,2024-12-23,electrodomesticos
1728,cafetera,75.14,11.0,2024-12-23,electrodomesticos
2355,auriculares,119.48,8.0,2024-12-23,electronica
2429,proyector,91.85,6.0,2024-12-23,electronica
2574,tablet,49.2,5.0,2024-12-23,electronica
2764,tablet,92.81,11.0,2024-12-23,electronica
2905,auriculares,40.58,2.0,2024-12-23,electronica
1337,horno electrico,118.72,2.0,2024-12-24,electrodomesticos
1794,aspiradora,61.8,12.0,2024-12-24,electrodomesticos
2457,camara digital,75.98,8.0,2024-12-24,electronica
2513,smartphone,119.12,8.0,2024-12-24,electronica
120,adorno de pared,64.26,6.0,2024-12-25,decoracion
1273,microondas,78.3,8.0,2024-12-25,electrodomesticos
1318,cafetera,98.58,6.0,2024-12-25,electrodomesticos
1473,microondas,83.38,1.0,2024-12-25,electrodomesticos
1807,horno electrico,45.12,4.0,2024-12-25,electrodomesticos
1907,horno electrico,47.5,1.0,2024-12-25,electrodomesticos
1996,secadora,113.87,9.0,2024-12-25,electrodomesticos
2422,televisor,58.0,10.0,2024-12-25,electronica
2511,parlantes bluetooth,52.04,5.0,2024-12-25,electronica
2863,smartphone,88.08,5.0,2024-12-25,electronica
76,cortinas,49.77,10.0,2024-12-26,decoracion
122,cuadro decorativo,63.48,12.0,2024-12-26,decoracion
494,jarron decorativo,79.23,5.0,2024-12-26,decoracion
506,cortinas,30.9,6.0,2024-12-26,decoracion
1520,plancha de vapor,74.47,8.0,2024-12-26,electrodomesticos
1876,secadora,41.79,4.0,2024-12-26,electrodomesticos
2605,auriculares,41.66,3.0,2024-12-26,electronica
2899,proyector,29.76,1.0,2024-12-26,electronica
2961,parlantes bluetooth,29.97,3.0,2024-12-26,electronica
1236,secadora,27.84,11.0,2024-12-27,electrodomesticos
1429,batidora,103.49,8.0,2024-12-27,electrodomesticos
1853,microondas,89.05,1.0,2024-12-27,electrodomesticos
2414,tablet,47.99,5.0,2024-12-27,electronica
2951,parlantes bluetooth,89.89,6.0,2024-12-27,electronica
2990,smartphone,60.16,11.0,2024-12-27,electronica
167,elementos de ceramica,104.96,6.0,2024-12-28,decoracion
1274,aspiradora,124.15,9.0,2024-12-28,electrodomesticos
1530,plancha de vapor,47.14,2.0,2024-12-28,electrodomesticos
2038,smartwatch,100.58,5.0,2024-12-28,electronica
2204,tablet,70.13,12.0,2024-12-28,electronica
231,lampara de mesa,36.84,9.0,2024-12-29,decoracion
240,adorno de pared,81.02,7.0,2024-12-29,decoracion
486,cortinas,57.65,11.0,2024-12-29,decoracion
639,lampara de mesa,51.77,7.0,2024-12-29,decoracion
743,espejo decorativo,117.04,8.0,2024-12-29,decoracion
1139,batidora,28.94,10.0,2024-12-29,electrodomesticos
1161,freidora electrica,99.68,2.0,2024-12-29,electrodomesticos
1893,microondas,89.88,3.0,2024-12-29,electrodomesticos
2309,proyector,118.01,3.0,2024-12-29,electronica
2424,tablet,69.18,4.0,2024-12-29,electronica
235,alfombra,112.51,6.0,2024-12-30,decoracion
418,rincon de plantas,112.02,8.0,2024-12-30,decoracion
909,lampara de mesa,35.85,5.0,2024-12-30,decoracion
1583,microondas,105.36,9.0,2024-12-30,electrodomesticos
1837,horno electrico,104.12,9.0,2024-12-30,electrodomesticos
2276,laptop,85.27,9.0,2024-12-30,electronica
2696,laptop,107.81,4.0,2024-12-30,electronica
2913,smartphone,99.85,7.0,2024-12-30,electronica
2930,consola de videojuegos,55.47,6.0,2024-12-30,electronica
